batch,track_id,hit_IDs,tids,num_hits,correct_track
95,3,"[154139525, 225426064, 77868077, 152053650, 705319710, 8547906]","[156121, 156121, 150728, 150728, 156121, 156121]",6,0
95,4,"[443114428, 439496017, 776534110, 225426064, 223298542, 79842798]","[149461, 150728, 156121, 156121, 150728, 156121]",6,0
95,5,"[223298542, 705319710, 79842798, 774367705]","[150728, 156121, 156121, 156121]",4,0
95,6,"[705319710, 154139525, 705319710, 244733976]","[156121, 156121, 156121, 156121]",4,1
96,0,"[165156827, 156662364, 227923769, 67466754, 227923769, 361780]","[157025, 157025, 157025, 157025, 157025, 157025]",6,1
96,1,"[69564658, 67466754, 175268688, 248644441, 361780, 69564658]","[157025, 157025, 157025, 157025, 157025, 157025]",6,1
97,0,"[82134835, 82135092, 14974507, 12910712, 741079931, 84260793, 674053960, 84260793]","[129974, 129974, 129974, 129974, 122665, 129974, 122665, 129974]",8,0
97,1,"[82207807, 84163312, 14974507, 14973177]","[129974, 129974, 129974, 129974]",4,1
97,2,"[14976200, 12910712, 82205702, 14960152]","[129974, 129974, 129974, 129974]",4,1
97,3,"[14973177, 14976200, 82135092, 84163545]","[129974, 129974, 129974, 129974]",4,1
97,4,"[15117911, 14960152, 82135092, 4259937]","[129974, 129974, 129974, 156290]",4,0
97,5,"[84164312, 84163313, 14974507, 84163312]","[129974, 129974, 129974, 129974]",4,1
97,6,"[84164312, 84257237, 14976200, 84163312]","[129974, 129974, 129974, 129974]",4,1
98,0,"[220917797, 210206961, 151766068, 210206961, 4344135, 73661328]","[138847, 138847, 138847, 138847, 138847, 138847]",6,1
99,0,"[223731609, 2504421, 333831, 69539764, 12704790, 166443793]","[160041, 160042, 160042, 160042, 153080, 153080]",6,0
99,1,"[445575789, 518934365, 12704790, 2504421, 75937210, 150298948]","[148062, 148062, 153080, 160042, 160041, 160041]",6,0
99,2,"[405462671, 472572818, 252882117, 2431223, 69613728, 177419035]","[153080, 153080, 160042, 160042, 160042, 160042]",6,0
99,3,"[69560537, 252804043, 428570310, 499849060, 6623444, 177419035]","[160042, 160042, 148062, 148062, 160041, 160042]",6,0
99,4,"[239778590, 177419035, 252833249, 353589]","[153080, 160042, 160042, 160042]",4,0
101,0,"[433125622, 431029258, 752244358, 361160]","[136357, 136357, 141662, 141662]",4,0
101,1,"[147526534, 218747379, 502347814, 6416958]","[136357, 136357, 136357, 136357]",4,1
102,0,"[69601410, 2501277, 680546799, 678448644, 178852405, 254317179]","[160191, 160191, 134602, 134602, 151845, 151845]",6,0
102,1,"[69627741, 2528685, 171032396, 246527462]","[160191, 160191, 134602, 134602]",4,0
102,2,"[86190777, 246527462, 747593126, 14901946, 139001196, 206077213]","[134602, 134602, 134602, 134602, 151845, 151845]",6,0
103,0,"[156120470, 227384237, 10675869, 79885391]","[163343, 163343, 163343, 163343]",4,1
103,1,"[518851481, 250033516, 142071182, 209133890, 499955937, 2292437, 69309033, 181175575]","[163343, 163343, 113123, 113123, 146437, 146437, 148817, 148817]",8,0
103,2,"[258710762, 445467595, 2292948, 141127522, 79885391, 156120470]","[148817, 163343, 146437, 146437, 163343, 163343]",6,0
103,3,"[175268761, 248647203, 493469392, 2186955, 373124, 67476604]","[113123, 113123, 148817, 148817, 113123, 113123]",6,0
103,4,"[445467595, 518851481, 2292948, 2186955, 79885391, 498625460]","[163343, 163343, 146437, 148817, 163343, 163343]",6,0
104,0,"[678157399, 747313645, 15038874, 86336426]","[70490, 70490, 70490, 70490]",4,1
104,1,"[171093460, 244473795, 84197126, 169043412, 14891450, 86296566]","[70490, 70490, 124174, 124174, 124174, 124174]",6,0
104,2,"[718270020, 793676490, 86296566, 84197126]","[124174, 124174, 124174, 124174]",4,1
105,0,"[196642, 179125596, 69428174, 179125596, 695216710, 766465669]","[165391, 165391, 165391, 165391, 165080, 165080]",6,0
105,1,"[137399721, 204497209, 4330971, 71562060]","[165080, 165080, 165080, 165080]",4,1
106,0,"[254853169, 6498069, 416460221, 485662672, 416460221, 69618775]","[133397, 159493, 133397, 133397, 133397, 133397]",6,0
106,1,"[416460221, 2493582, 749449507, 213163, 75726373, 145593630]","[133397, 133397, 159502, 159502, 159493, 159493]",6,0
106,2,"[181514997, 179416839, 216815066, 682401198, 67309958, 177319890, 416460221, 6498069]","[133397, 133397, 159493, 159502, 159502, 159502, 133397, 159493]",8,0
107,0,"[4456585, 71567891, 168498481, 241874825]","[157210, 157210, 155374, 155374]",4,0
107,1,"[8761565, 77970636, 154035339, 223209279]","[155374, 155374, 157210, 157210]",4,0
107,2,"[4374947, 71484456, 137446083, 204517976]","[157210, 157210, 157210, 157210]",4,1
107,3,"[10564057, 79769729, 79769729, 154035339]","[157210, 157210, 157210, 157210]",4,1
108,0,"[449859400, 525404393, 392867, 67375011]","[118803, 118803, 142900, 142900]",4,0
109,0,"[508426869, 8569549, 508426869, 77786827, 437132525, 435035905]","[169426, 169426, 169426, 169426, 169426, 169426]",6,1
109,1,"[218923506, 216825602, 84110731, 166670353, 477448894, 12798579]","[169426, 169426, 135365, 135365, 135365, 135365]",6,0
110,0,"[749190407, 221830759, 8482272, 77700470, 183860321, 259330634]","[161788, 161788, 165346, 165346, 161788, 161788]",6,0
110,1,"[173497654, 248990631, 6371689, 174904402, 2193976, 71398115]","[162820, 162820, 165346, 166255, 166255, 166255]",6,0
110,2,"[177086294, 179153390, 149755522, 218911693]","[166255, 166255, 165346, 165346]",4,0
111,0,"[160229956, 233569222, 14942869, 86374285]","[165410, 165410, 163506, 163506]",4,0
111,1,"[173140180, 246515566, 10677095, 81864640]","[163506, 163506, 165410, 165410]",4,0
111,2,"[135169129, 135078505, 239685207, 451415350]","[163506, 163506, 115180, 165410]",4,0
111,3,"[137131089, 137234741, 527444706, 166363233]","[163506, 163506, 115180, 115180]",4,0
112,0,"[15073011, 86369013, 680050245, 86369013, 749212862, 15073011]","[72320, 72320, 72320, 72320, 72320, 72320]",6,1
113,0,"[8562598, 77774208, 151923432, 221085785]","[58915, 58915, 58915, 58915]",4,1
114,0,"[212421644, 145574183, 214752612, 374986, 79765436, 403197713]","[163594, 163594, 163594, 163594, 134576, 148804]",6,0
115,0,"[71483565, 4311950, 71483565, 137037636, 239564849, 2346085]","[128116, 130858, 128116, 130858, 92952, 128116]",6,0
115,1,"[4311950, 481091128, 4311950, 414032828, 4311950, 84146083]","[130858, 173671, 130858, 173671, 130858, 173671]",6,0
115,2,"[137037636, 481091128, 4311950, 407635639, 137037636, 84146083]","[130858, 173671, 130858, 173671, 130858, 173671]",6,0
115,3,"[137037636, 414032828, 4311950, 474753740, 4311950, 84209795]","[130858, 173671, 130858, 173671, 130858, 173566]",6,0
115,4,"[137037636, 407635639, 137037636, 474753740, 4311950, 242286499, 137037636, 84209795]","[130858, 173671, 130858, 173671, 130858, 173566, 130858, 173566]",8,0
115,5,"[137037636, 242286499, 4311950, 168904886]","[130858, 173566, 130858, 173566]",4,0
115,6,"[137037636, 168904886, 4311950, 12817814, 4311950, 747172050]","[130858, 173566, 130858, 173671, 130858, 173566]",6,0
115,7,"[137037636, 12817814, 137037636, 747172050]","[130858, 173671, 130858, 173566]",4,0
115,8,"[137037636, 168643284, 4311950, 168643284, 137037636, 241966000]","[130858, 173671, 130858, 173671, 130858, 173671]",6,0
115,9,"[137037636, 678012208, 4311950, 678012208, 4311950, 241966000]","[130858, 173566, 130858, 173566, 130858, 173671]",6,0
115,10,"[4311950, 12783227, 137037636, 12783227, 137037636, 222886787]","[130858, 173566, 130858, 173566, 130858, 165370]",6,0
115,11,"[137037636, 405491044, 4311950, 405491044, 4311950, 222886787]","[130858, 173671, 130858, 173671, 130858, 165370]",6,0
115,12,"[4311950, 474683069, 137037636, 474683069]","[130858, 173671, 130858, 173671]",4,0
115,13,"[4311950, 512413974, 137037636, 512413974]","[130858, 175174, 130858, 175174]",4,0
115,14,"[4311950, 512628288, 137037636, 512628288]","[130858, 175174, 130858, 175174]",4,0
115,15,"[4311950, 509106132, 4311950, 151628357]","[130858, 165370, 130858, 165370]",4,0
115,16,"[137037636, 509106132, 512556592, 8603237]","[130858, 165370, 155352, 155352]",4,0
115,17,"[137037636, 151628357, 515382116, 513332743]","[130858, 165370, 92952, 92952]",4,0
116,0,"[415824896, 484968480, 2345673, 179170339]","[148030, 148030, 161705, 161705]",4,0
116,1,"[487137763, 179170339, 10905728, 688436963]","[161705, 161705, 175252, 175252]",4,0
117,0,"[426682965, 426894810, 6369680, 75601862]","[171001, 171001, 171001, 171001]",4,1
119,0,"[715930784, 211344247, 14883417, 164529056, 14883417, 86204852]","[104800, 104800, 177675, 177675, 177675, 177675]",6,0
119,1,"[715920320, 435220651, 478824949, 476728068, 2383742, 71579293]","[104800, 153923, 177675, 177675, 177676, 177676]",6,0
120,0,"[225552088, 154589457, 8682936, 77896838]","[147112, 147112, 153966, 153966]",4,0
120,1,"[8665184, 77865270, 167028493, 240382172]","[147112, 147112, 147112, 147112]",4,1
120,2,"[154269924, 154589457, 167028493, 77865270, 234412677, 169126136, 240382172, 8665184]","[147112, 147112, 147112, 147112, 147112, 147112, 147112, 147112]",8,1
120,3,"[69470662, 181789169, 768245835, 154137477, 699113956, 299294]","[178832, 178832, 147112, 153966, 147112, 178832]",6,0
120,4,"[699113956, 768245835, 154137477, 299294]","[147112, 147112, 153966, 178832]",4,0
121,0,"[71431751, 183312595, 143295381, 210383906, 212890937, 8677080]","[149969, 149969, 149969, 149969, 149969, 149969]",6,1
121,1,"[73519195, 143543458, 69475458, 259065831, 181364893, 2368460]","[149969, 149969, 149969, 149969, 149969, 149969]",6,1
121,2,"[69475458, 181505620, 181439851, 256899631, 2412756, 69522829]","[149969, 149969, 149969, 149969, 149969, 149969]",6,1
121,3,"[145802149, 212871762, 77902520, 145812359, 210630447, 8697537]","[149969, 149969, 149969, 149969, 149969, 149969]",6,1
121,4,"[69365392, 2412756, 73519195, 259065831, 73519195, 181505620]","[149969, 149969, 149969, 149969, 149969, 149969]",6,1
123,0,"[170818777, 244141761, 86296987, 10566523]","[126571, 126571, 126571, 147145]",4,0
123,1,"[515086083, 10566523, 443786716, 517182705, 86296987, 158121961]","[147145, 147145, 147145, 147145, 126571, 147145]",6,0
123,2,"[515086083, 158121961, 79787812, 158121961, 785182661, 10912483]","[147145, 147145, 147145, 147145, 102085, 102085]",6,0
123,3,"[80101001, 158688747, 230000276, 14971011]","[102085, 102085, 102085, 126571]",4,0
124,0,"[14883229, 86214643, 179066908, 181108984, 166618081, 237840169]","[158036, 158036, 181847, 181847, 112309, 112309]",6,0
124,1,"[84119301, 166583685, 14883229, 181108984, 422744035, 491944148]","[158036, 158036, 158036, 181847, 113223, 113223]",6,0
124,2,"[86214643, 179066908, 14883229, 166583685, 416598831, 487824773]","[158036, 181847, 158036, 158036, 113223, 113223]",6,0
124,3,"[77843293, 152128617, 12884552, 84206724, 451457893, 526965914]","[132282, 132282, 112309, 112309, 158036, 158036]",6,0
124,4,"[166618081, 152128617, 86214643, 84119301, 239907008, 180914197, 783471805, 8522128]","[112309, 132282, 158036, 158036, 158036, 181847, 132282, 132282]",8,0
124,5,"[181225399, 181188587, 223431848, 693643329, 237840169, 77843293]","[181847, 181847, 132282, 132282, 112309, 132282]",6,0
125,0,"[6716288, 142077270, 241922771, 231146647, 14838972, 84066602]","[182881, 182881, 148782, 148782, 174412, 174412]",6,0
125,1,"[420240939, 491479225, 81863214, 158322198, 8694364, 77913132]","[97350, 97350, 148782, 148782, 147056, 147056]",6,0
125,2,"[231720883, 449809053, 84007689, 168584024]","[148782, 174412, 148782, 148782]",4,0
125,3,"[525309175, 523212296, 169148621, 240383103]","[174412, 174412, 148782, 148782]",4,0
126,0,"[2370067, 71590283, 172529264, 245905026]","[183232, 183232, 179308, 179308]",4,0
126,1,"[8526603, 79833022, 500689473, 420899678]","[179308, 179308, 135345, 135345]",4,0
126,2,"[429409858, 420899678, 441581426, 514963096]","[135345, 135345, 179308, 179308]",4,0
126,3,"[492183485, 494465478, 154070438, 225331938]","[135345, 135345, 179308, 179308]",4,0
127,0,"[208827061, 146164029, 69662818, 137542742, 219361627, 2554355]","[105790, 105790, 105790, 105790, 105790, 105790]",6,1
127,1,"[152502395, 152295297, 208827061, 475426365]","[105790, 105790, 105790, 169709]",4,0
127,2,"[146164029, 408310577, 144075710, 213240887]","[105790, 169709, 184591, 184591]",4,0
127,3,"[208827061, 213127402, 146164029, 141870990]","[105790, 184591, 105790, 184591]",4,0
128,0,"[170465301, 243853952, 8764555, 77981255]","[148710, 148710, 148710, 148710]",4,1
129,0,"[165022602, 236284856, 73656199, 143641372, 214782120, 4452488]","[78075, 78075, 78075, 78075, 78075, 78075]",6,1
129,1,"[137385186, 204450657, 2391407, 71604412]","[177084, 177084, 177084, 177084]",4,1
129,2,"[164767655, 236031194, 212581418, 4321866, 156783343, 71604412]","[78075, 78075, 78075, 78075, 78075, 177084]",6,0
129,3,"[167309650, 165185851, 156783343, 228120713, 73526104, 143506967, 14815519, 86120290]","[186440, 186440, 78075, 78075, 78075, 78075, 78075, 78075]",8,0
129,4,"[204450657, 167309650, 214917283, 73824843, 4622916, 73824843]","[177084, 186440, 78075, 78075, 78075, 78075]",6,0
129,5,"[164574308, 164447343, 235841167, 164447343, 15132502, 86440099]","[78075, 78075, 78075, 78075, 78075, 78075]",6,1
129,6,"[157854488, 229135720, 228120713, 2391407]","[177084, 177084, 78075, 177084]",4,0
129,7,"[137385186, 165185851, 235715197, 143404914]","[177084, 186440, 78075, 78075]",4,0
130,0,"[172548841, 170452480, 243847838, 10670648, 81983424, 160266948]","[154011, 154011, 154011, 154011, 154011, 154011]",6,1
130,1,"[231506976, 437510512, 241810051, 8660798]","[154011, 174499, 174499, 174499]",4,0
131,0,"[413704018, 482825392, 4268460, 73482729]","[170961, 170961, 187952, 187952]",4,0
132,0,"[720200927, 795641244, 12864723, 82057617]","[188721, 188721, 188721, 188721]",4,1
132,1,"[154310427, 225604816, 12864723, 225604816, 10630060, 79952456]","[188721, 188721, 188721, 188721, 188923, 188923]",6,0
132,2,"[12864723, 79952456, 714095180, 787430179]","[188721, 188923, 188923, 188923]",4,0
132,3,"[82057617, 154310427, 787430179, 10630060]","[188721, 188721, 188923, 188923]",4,0
132,4,"[82057617, 10630060, 154310427, 79952456]","[188721, 188923, 188721, 188923]",4,0
133,0,"[235508326, 14931697, 15087849, 84291377, 708255673, 779464499]","[189595, 189595, 189595, 189595, 160169, 160169]",6,0
133,1,"[164670893, 235951546, 84291377, 236130909, 12833024, 84129592]","[189595, 189595, 189595, 189595, 189595, 189595]",6,1
133,2,"[225844004, 164222313, 84291377, 164856429, 10941379, 80123020]","[160169, 189595, 189595, 189595, 160169, 160169]",6,0
134,0,"[15036288, 86327633, 426936082, 498232670]","[190050, 190050, 161753, 161753]",4,0
134,1,"[2493230, 69611536, 139241051, 208387209]","[190050, 190050, 161753, 161753]",4,0
135,0,"[445702760, 519157179, 10689874, 82027944]","[190148, 190148, 190148, 190148]",4,1
136,0,"[139223989, 206301839, 6381772, 73489453]","[169726, 169726, 169726, 169726]",4,1
136,1,"[452133558, 525521484, 139223989, 73489453, 498018582, 4344599]","[191888, 191888, 169726, 169726, 191154, 191154]",6,0
136,2,"[73557606, 139341935, 206301839, 6381772]","[191154, 191154, 169726, 169726]",4,0
136,3,"[164420884, 237782565, 164420884, 4344599, 240165785, 83984255]","[169726, 169726, 169726, 191154, 169726, 169726]",6,0
136,4,"[240165785, 12680273, 136954484, 237782565, 4344599, 73557606]","[169726, 169726, 169726, 169726, 191154, 191154]",6,0
136,5,"[139261615, 206336422, 12854841, 84159335]","[169726, 169726, 169726, 169726]",4,1
136,6,"[428826606, 426729729, 136954484, 204036510, 136954484, 4344599]","[191154, 191154, 169726, 169726, 169726, 191154]",6,0
136,7,"[237782565, 498018582, 204036510, 164420884]","[169726, 191154, 169726, 169726]",4,0
137,0,"[82200179, 164955292, 496257087, 6518154]","[138800, 138800, 50637, 50637]",4,0
137,1,"[75757210, 147575799, 715708541, 789031847]","[50637, 50637, 138800, 138800]",4,0
138,0,"[201971693, 258595074, 227730044, 4554945, 12857526, 84163561, 166787564, 240147179]","[178033, 178033, 194194, 194194, 178033, 178033, 178033, 178033]",8,0
138,1,"[762088745, 10879579, 82183643, 156460842]","[194194, 194194, 194194, 194194]",4,1
139,0,"[793669273, 10861959, 438888735, 512312446, 8681118, 77913448]","[129933, 129933, 110287, 110287, 110287, 110287]",6,0
139,1,"[223119673, 718220595, 8681118, 151908391, 82155249, 158511633]","[110287, 129933, 110287, 110287, 129933, 129933]",6,0
140,0,"[12861555, 84193470, 164498047, 237805251]","[124112, 124112, 124112, 124112]",4,1
141,0,"[10868567, 82117586, 179785973, 177688331, 229799688, 82117586]","[196863, 196863, 188215, 188215, 153001, 196863]",6,0
141,1,"[79949713, 158458322, 86052368, 250179065, 242776340, 10628322]","[153001, 153001, 196864, 197425, 153001, 153001]",6,0
141,2,"[10628322, 79949713, 160954479, 14746154]","[153001, 153001, 196863, 196864]",4,0
143,0,"[162522810, 233801060, 12714382, 82047502]","[197813, 197813, 197813, 197813]",4,1
143,1,"[181797059, 255156035, 181797059, 82047502, 12654731, 81892354]","[197813, 197813, 197813, 197813, 189083, 189083]",6,0
143,2,"[444019604, 515368227, 83987443, 81892354, 255156035, 12714382]","[189083, 189083, 189083, 189083, 197813, 197813]",6,0
143,3,"[164335759, 237639268, 81892354, 164335759]","[189083, 189083, 189083, 189083]",4,1
144,0,"[420935055, 490082863, 202073978, 10824567, 80033561, 156369829]","[190177, 190177, 199438, 199438, 199438, 199438]",6,0
145,0,"[141397, 67242549, 449359663, 426577126, 177220544, 250604344]","[169549, 169549, 183900, 200398, 169549, 169549]",6,0
145,1,"[218964272, 420129225, 75707965, 149834183, 512406988, 6611562]","[200398, 200398, 200398, 200398, 200398, 200398]",6,1
145,2,"[493599776, 438996573, 75707965, 420129225, 6611562, 75707965]","[200398, 200398, 200398, 200398, 200398, 200398]",6,1
147,0,"[470712055, 451771520, 255205704, 10933772, 71529895, 179341965]","[202484, 202484, 194380, 194380, 194380, 194380]",6,0
147,1,"[470712055, 451784304, 252719516, 10933772, 71529895, 10933772]","[202484, 202484, 194380, 194380, 194380, 194380]",6,0
147,2,"[451631018, 451631019, 470712055, 451836755, 2327049, 82235779]","[202484, 202484, 202484, 202484, 194380, 194380]",6,0
147,3,"[470712055, 451698045, 240516553, 4641431, 71743013, 183728003]","[202484, 202484, 201606, 201606, 201606, 201606]",6,0
147,4,"[176965167, 250344800, 160657155, 10744754, 71529895, 181647063]","[194380, 194380, 194380, 194380, 194380, 194380]",6,1
147,5,"[451848266, 451771520, 470712055, 527334920, 233997626, 10744754, 82235779, 160623770]","[202484, 202484, 202484, 202484, 194380, 194380, 194380, 194380]",8,0
147,6,"[451848266, 451784304, 252719516, 181647063, 4424948, 160623770, 82235779, 523147923]","[202484, 202484, 194380, 194380, 194380, 194380, 194380, 202484]",8,0
147,7,"[451794263, 451698045, 508164124, 451630763, 4424948, 2327049, 79823913, 160368234]","[202484, 202484, 201765, 202484, 194380, 194380, 194380, 194380]",8,0
147,8,"[451848266, 451698045, 257109815, 436946053, 82235779, 447675448]","[202484, 202484, 201606, 201765, 194380, 202484]",6,0
147,9,"[451794263, 451771520, 255043009, 181842118, 71743013, 451680460]","[202484, 202484, 194380, 194380, 201606, 202484]",6,0
147,10,"[451794263, 451784304, 523141846, 447720507, 160640004, 79823913]","[202484, 202484, 202484, 202484, 194380, 194380]",6,0
147,11,"[451848266, 451836755, 523186148, 470736059]","[202484, 202484, 202484, 202484]",4,1
147,12,"[451668613, 451631997, 447674400, 523140743]","[202484, 202484, 202484, 202484]",4,1
147,13,"[451632510, 451631229, 231898206, 158779936]","[202484, 202484, 194380, 194380]",4,0
147,14,"[451631741, 451665304, 527335438, 451871540]","[202484, 202484, 202484, 202484]",4,1
147,15,"[451725489, 451784145, 451725489, 523140743]","[202484, 202484, 202484, 202484]",4,1
147,16,"[451794263, 451631997, 470712055, 451631997]","[202484, 202484, 202484, 202484]",4,1
147,17,"[451848266, 451631997, 523141846, 470736059]","[202484, 202484, 202484, 202484]",4,1
147,18,"[451631741, 451784145, 255013022, 179571988]","[202484, 202484, 194380, 194380]",4,0
147,19,"[447680538, 447675448, 447680538, 523147923]","[202484, 202484, 202484, 202484]",4,1
