batch,track_id,hit_IDs,traj_ps,traj_pts,traj_lambdas,traj_phis,num_hits,correct_tracks,tid
7141,94,"[80052502, 164610057, 168461988, 239720552]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,95,"[80052502, 164955747, 168461988, 237611622]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,96,"[80052502, 164972626, 168461988, 237688894]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,97,"[80052502, 165082981, 168524731, 237688894]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,98,"[80052502, 166425661, 168524731, 239720552]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,99,"[80052502, 166425994, 168524731, 239715090]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,100,"[80052502, 166460895, 168524731, 237611622]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,101,"[80052502, 166464567, 168567232, 237688894]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,102,"[80052502, 166485171, 168567232, 242047199]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,103,"[80052502, 166515945, 168567232, 239720552]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,104,"[80052502, 166521448, 168567232, 239715090]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,105,"[80052502, 166521700, 168567232, 237611622]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,106,"[80052502, 166708213, 168617421, 242047199]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,107,"[80052502, 168408976, 168617421, 237688894]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,108,"[80052502, 168461988, 168617421, 239720552]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,109,"[80052502, 168524731, 168617421, 239715090]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,110,"[80052502, 168567232, 168638855, 242047199]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,111,"[80052502, 168617421, 168638855, 237688894]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,112,"[80052502, 168638855, 168638855, 239720552]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,113,"[80052502, 168880776, 168638855, 239715090]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,114,"[80052502, 169082239, 168880776, 242278845]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,115,"[80052502, 169160006, 169082239, 242459549]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,116,"[80052502, 169191291, 169082239, 242527306]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,117,"[80052502, 175243814, 169082239, 242566506]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,118,"[80052502, 175335243, 169082239, 236216343]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,119,"[80052502, 177430729, 169160006, 242527306]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,121,"[80093733, 156448053, 169160006, 242459549]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,122,"[80093733, 158575332, 169160006, 236241177]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,123,"[80093733, 156397019, 169160006, 236216343]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,124,"[80093733, 158469098, 169160006, 242688281]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,125,"[80093733, 158683182, 169191291, 242566506]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,126,"[80093733, 164238164, 169191291, 242527306]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,127,"[80093733, 164317013, 169191291, 242459549]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,128,"[80093733, 164345655, 169191291, 236241177]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,129,"[80093733, 164610057, 169191291, 242688281]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,130,"[80093733, 164829752, 169191291, 236216343]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,131,"[80093733, 164955747, 169191291, 236341546]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,132,"[80093733, 164972626, 169191291, 238603498]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,133,"[80093733, 165082981, 169191291, 772256531]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,134,"[80093733, 166425661, 169306901, 242688281]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,135,"[80093733, 166425994, 169306901, 242566506]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,136,"[80093733, 166460895, 169306901, 242527306]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,137,"[80093733, 166464567, 169306901, 236341546]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,138,"[80093733, 166485171, 169306901, 251008996]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,139,"[80093733, 166515945, 169306901, 238603498]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,140,"[80093733, 166521448, 169306901, 772256531]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,141,"[80093733, 166521700, 175243814, 250711032]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,142,"[80093733, 166708213, 175243814, 248613641]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,143,"[80093733, 169082239, 175243814, 250796712]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,144,"[80093733, 169160006, 175243814, 248700986]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,145,"[80093733, 169191291, 175335243, 248700986]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,146,"[80093733, 169306901, 175335243, 250796712]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,148,"[80093733, 175426335, 175335243, 250887929]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,149,"[80093733, 175546141, 175335243, 248790538]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,150,"[80093733, 177430729, 175335243, 248613641]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,152,"[80093733, 700996162, 175426335, 250887929]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,153,"[175426335, 248790538, 67469601, 166425661]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,156,"[175426335, 248700986, 69601259, 168524731]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,157,"[175426335, 251008996, 67469601, 166521448]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,158,"[175546141, 251008996, 67469601, 166521700]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,162,"[175546141, 242688281, 67469601, 166485171]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,163,"[177430729, 250796712, 67469601, 168567232]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,164,"[177430729, 248700986, 67469601, 166464567]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,166,"[177430729, 248790538, 69601259, 168567232]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,167,"[177430729, 250887929, 67469601, 166515945]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,173,"[236341546, 700996162, 67469601, 166460895]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,174,"[238603498, 700996162, 67469601, 168638855]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,175,"[242566506, 700996162, 69601259, 168617421]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,176,"[242688281, 700996162, 67469601, 164238164]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,180,"[700996162, 772256531, 69601259, 168638855]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,183,"[166708213, 242278845, 80052502, 156397019]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,184,"[177430729, 250711032, 67469601, 164829752]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,185,"[177430729, 248613641, 67469601, 164317013]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,187,"[166460895, 239715090, 67469601, 158469098]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,188,"[169082239, 242278845, 80052502, 158575332]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,189,"[166485171, 242047199, 80026263, 700996162]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,190,"[164317013, 239715090, 67469601, 175426335]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,191,"[164610057, 242047199, 80052502, 156448053]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7141,193,"[166521700, 239715090, 80052502, 158683182]","[20.12342573001272, 20.12342573001272, 20, 20]","[20.11938554839453, 20.11938554839453, 20, 20]","[0.015956087346426246, 0.015956087346426246, 0, 0]","[-1.2612013577035468, -1.2612013577035468, -1, -1]",4,1,6597551
7143,0,"[4294046, 71420173, 71420173, 137121869, 137121869, 206263736]","[21.48600894050693, 21.48600894050693, 21, 21, 21, 21]","[17.81357910939607, 17.81357910939607, 17, 17, 17, 17]","[-0.3235739830392832, -0.3235739830392832, 0, 0, 0, 0]","[0.8988796455369692, 0.8988796455369692, 0, 0, 0, 0]",6,1,6626536
7151,66,"[181026832, 256500980, 82061750, 160541705]","[15.463354258033439, 15.463354258033439, 15, 15]","[15.323193497295323, 15.323193497295323, 15, 15]","[0.07945234825740999, 0.07945234825740999, 0, 0]","[-0.852100693833823, -0.852100693833823, 0, 0]",4,1,6643830
7151,67,"[181026832, 254403848, 82061750, 162638840]","[15.463354258033439, 15.463354258033439, 15, 15]","[15.323193497295323, 15.323193497295323, 15, 15]","[0.07945234825740999, 0.07945234825740999, 0, 0]","[-0.852100693833823, -0.852100693833823, 0, 0]",4,1,6643830
7152,3,"[69413429, 424715462, 183415595, 202225856]","[22.255937944391178, 22.255937944391178, 22, 22]","[17.997026431154215, 17.997026431154215, 17, 17]","[-0.3432905736953134, -0.3432905736953134, 0, 0]","[0.8002746584707289, 0.8002746584707289, 0, 0]",4,1,6645712
7155,19,"[10560409, 67272813, 79999043, 160351170, 160652226, 234024152]","[9.280587944236355, 9.280587944236355, 9, 9, 9, 9]","[9.181775288998121, 9.181775288998121, 9, 9, 9, 9]","[0.08572356502572444, 0.08572356502572444, 0, 0, 0, 0]","[-1.2048746438698779, -1.2048746438698779, -1, -1, -1, -1]",6,1,6601270
7155,20,"[10569047, 81878479, 79999043, 162350543, 160652226, 233877699]","[9.280587944236355, 9.280587944236355, 9, 9, 9, 9]","[9.181775288998121, 9.181775288998121, 9, 9, 9, 9]","[0.08572356502572444, 0.08572356502572444, 0, 0, 0, 0]","[-1.2048746438698779, -1.2048746438698779, -1, -1, -1, -1]",6,1,6601270
7155,22,"[10569047, 67272813, 80046149, 160527784, 160652226, 238038276]","[9.280587944236355, 9.280587944236355, 9, 9, 9, 9]","[9.181775288998121, 9.181775288998121, 9, 9, 9, 9]","[0.08572356502572444, 0.08572356502572444, 0, 0, 0, 0]","[-1.2048746438698779, -1.2048746438698779, -1, -1, -1, -1]",6,1,6601270
7155,52,"[67545203, 173163475, 162350543, 237773991, 10835366, 79999043]","[9.280587944236355, 9.280587944236355, 9, 9, 9, 9]","[9.181775288998121, 9.181775288998121, 9, 9, 9, 9]","[0.08572356502572444, 0.08572356502572444, 0, 0, 0, 0]","[-1.2048746438698779, -1.2048746438698779, -1, -1, -1, -1]",6,1,6601270
7155,55,"[67555665, 173163475, 171131723, 234024152]","[9.280587944236355, 9.280587944236355, 9, 9]","[9.181775288998121, 9.181775288998121, 9, 9]","[0.08572356502572444, 0.08572356502572444, 0, 0]","[-1.2048746438698779, -1.2048746438698779, -1, -1]",4,1,6601270
7155,62,"[67545203, 160652226, 171131723, 238038276]","[9.280587944236355, 9.280587944236355, 9, 9]","[9.181775288998121, 9.181775288998121, 9, 9]","[0.08572356502572444, 0.08572356502572444, 0, 0]","[-1.2048746438698779, -1.2048746438698779, -1, -1]",4,1,6601270
7155,64,"[67555665, 160652226, 173163475, 244287078]","[9.280587944236355, 9.280587944236355, 9, 9]","[9.181775288998121, 9.181775288998121, 9, 9]","[0.08572356502572444, 0.08572356502572444, 0, 0]","[-1.2048746438698779, -1.2048746438698779, -1, -1]",4,1,6601270
7157,0,"[75812000, 439389145, 147812564, 216960120, 6592689, 75812000]","[24.96662931148832, 24.96662931148832, 24, 24, 24, 24]","[21.82590171984756, 21.82590171984756, 21, 21, 21, 21]","[-0.2757791684222525, -0.2757791684222525, 0, 0, 0, 0]","[1.7047133200975757, 1.7047133200975757, 1, 1, 1, 1]",6,1,6634274
7157,2,"[147812564, 510685286, 75812000, 147812564]","[24.96662931148832, 24.96662931148832, 24, 24]","[21.82590171984756, 21.82590171984756, 21, 21]","[-0.2757791684222525, -0.2757791684222525, 0, 0]","[1.7047133200975757, 1.7047133200975757, 1, 1]",4,1,6634274
7159,7,"[2288046, 69282391, 84004061, 162310531, 162372483, 233582622]","[23.5157448861554, 23.5157448861554, 23, 23, 23, 23]","[23.512515745115763, 23.512515745115763, 23, 23, 23, 23]","[-0.004309611322455293, -0.004309611322455293, 0, 0, 0, 0]","[-0.9002266238495206, -0.9002266238495206, 0, 0, 0, 0]",6,1,6648678
7159,13,"[12652385, 83954635, 162431612, 235787746]","[23.5157448861554, 23.5157448861554, 23, 23]","[23.512515745115763, 23.512515745115763, 23, 23]","[-0.004309611322455293, -0.004309611322455293, 0, 0]","[-0.9002266238495206, -0.9002266238495206, 0, 0]",4,1,6648678
7159,14,"[12652385, 83961569, 162431612, 235806150]","[23.5157448861554, 23.5157448861554, 23, 23]","[23.512515745115763, 23.512515745115763, 23, 23]","[-0.004309611322455293, -0.004309611322455293, 0, 0]","[-0.9002266238495206, -0.9002266238495206, 0, 0]",4,1,6648678
7159,15,"[12652385, 84004061, 162431612, 233640745]","[23.5157448861554, 23.5157448861554, 23, 23]","[23.512515745115763, 23.512515745115763, 23, 23]","[-0.004309611322455293, -0.004309611322455293, 0, 0]","[-0.9002266238495206, -0.9002266238495206, 0, 0]",4,1,6648678
7159,16,"[12658301, 83961569, 162437959, 235806150]","[23.5157448861554, 23.5157448861554, 23, 23]","[23.512515745115763, 23.512515745115763, 23, 23]","[-0.004309611322455293, -0.004309611322455293, 0, 0]","[-0.9002266238495206, -0.9002266238495206, 0, 0]",4,1,6648678
