frame_array,tid_array,traj_p,traj_pt,traj_lambda,traj_phi,num_hits_x,tid,num_hits_y,hit_IDs,correct_track
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[75723502, 139299964, 139498601, 208617900, 14908966, 67361754]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[86223162, 172997555, 141562813, 208617900, 14920490, 67361754]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[86306908, 170955054, 141562813, 206573370, 15003472, 86306908]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[86306908, 173053897, 141562813, 206381395, 6517697, 75723502]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[86306908, 170911786, 141596128, 208640115, 6517697, 73642290]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[86306908, 173008063, 141596128, 206573370, 15003472, 86305811]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[141596128, 208617900, 86305811, 172798611, 6532851, 73642290]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[141596128, 208617961, 86306908, 173013198, 6532851, 73643084]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[170911786, 246377696, 86212651, 173008063, 4436245, 73642290]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[170911786, 246380177, 86212651, 172997555, 236021, 86223162]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[170911786, 246374279, 86223162, 173008063, 14915847, 86223162]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[170911786, 246366331, 86305811, 173053897, 14920490, 86212651]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[170911786, 246420617, 86223162, 173013198, 4436245, 73643084]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[170955054, 246418654, 86305811, 173013198, 6612970, 73721385]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[170955054, 246420617, 86305811, 173008063, 4516097, 73643084]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[170955054, 246377696, 86305811, 170911786, 4516097, 73642290]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[170955054, 246380177, 86305811, 172997555, 6612970, 73722171]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[170955054, 246374279, 86212651, 173013198, 6612970, 73642290]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[172798611, 246159919, 86212651, 172798611, 6612970, 73643084]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[172997555, 246366331, 73722171, 141542898, 4435713, 73643084]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[172997555, 246374279, 73722171, 139445051, 6613489, 73643084]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[172997555, 246380177, 73722171, 139445510, 4516097, 75723502]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[172997555, 246377696, 86218766, 172997555, 6612970, 75723502]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[173008063, 246374279, 86218766, 172798611, 4436245, 75723502]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[173008063, 246377696, 67361754, 172798611, 6613489, 73642290]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[173013198, 246377696, 86305811, 170955054, 14915847, 86212651]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[173013198, 246380177, 73721385, 141542898, 6517697, 73643084]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[173013198, 246374279, 73721385, 139445051, 6532851, 75723502]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[173013198, 246366331, 73721385, 139445510, 6613489, 73721385]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[173053897, 246418654, 86223162, 170911786, 6613489, 75723502]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[173053897, 246380177, 86218766, 173008063, 6613489, 73722171]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[173053897, 246377696, 86223162, 172798611, 15002636, 86212651]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[173053897, 246374279, 86218766, 173013198, 4516097, 73721385]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[173053897, 246366331, 86212651, 173053897, 15003472, 86218766]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,6.0,"[170911786, 246418654, 86218766, 173053897, 15003472, 86223162]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139498601, 208640115, 73721385, 141562813]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[173013198, 246420617, 86223162, 173053897]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139445510, 208617961, 86223162, 170955054]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139445510, 206573370, 73722171, 141562813]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[141542898, 208617961, 73721385, 139091557]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[141542898, 206573370, 73722171, 139091557]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[141562813, 208640115, 73643084, 141542898]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[141596128, 208670863, 73643084, 139091557]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[173008063, 246420617, 73643084, 139445510]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[141542898, 208617900, 86218766, 170955054]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[141562813, 208670863, 73642290, 139091557]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139445510, 208617900, 73643084, 139445051]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139299964, 208617900, 73642290, 141542898]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139299964, 208617961, 75723502, 139091557]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[173013198, 246418654, 73642290, 139445510]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139445051, 208617961, 67361754, 173053897]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139445051, 208670863, 73642290, 139445051]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139445051, 206573370, 67361754, 170911786]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139445051, 208640115, 75723502, 141542898]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139498601, 208670863, 73643084, 141562813]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[141542898, 208640115, 75723502, 139445051]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[173008063, 246418654, 75723502, 139445510]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139498601, 206573370, 73642290, 141562813]",1.0
9738,8612938,[18.83500755],[18.82504968],[0.02286445],[-0.20244759],54,8612938.0,4.0,"[139445510, 208640115, 75723502, 141562813]",1.0
9739,8637158,[3.0980332],[2.54864277],[-0.33010252],[-1.68109875],8,,,,
9739,8627073,[12.99212374],[8.17283876],[-0.48807912],[-1.3830826],6,,,,
9739,8570312,[20.5628648],[10.00463137],[0.59310498],[-1.05867539],6,,,,
9739,8642925,[3.04063423],[2.97767278],[-0.10805616],[1.25784626],8,,,,
9740,8626292,[7.259997],[4.94658222],[-0.44980931],[-1.01267862],9,,,,
9741,8634405,[17.66574785],[17.52638447],[0.07444115],[1.35804725],17,,,,
9741,8594063,[13.00561167],[12.40072099],[0.17436262],[0.95725863],6,,,,
9741,8641718,[15.21510098],[12.34013025],[-0.3410388],[-1.52911127],6,,,,
9742,8628928,[24.4858724],[22.137571],[-0.23954159],[-1.09646289],7,,,,
9742,8618823,[24.12783258],[11.61246141],[-0.58668684],[-1.1522026],5,,,,
9742,8618735,[27.63503615],[24.16130299],[0.28539371],[1.13354038],13,,,,
9743,8645720,[21.17953354],[12.64738876],[0.52013177],[1.38398021],7,8645720.0,4.0,"[6596382, 75776561, 146020362, 217348261]",1.0
9744,8637229,[21.63686231],[20.56251068],[-0.17030356],[1.61193036],10,8637229.0,4.0,"[145831428, 217090739, 75866441, 145831428]",1.0
9744,8641748,[25.92469731],[25.84698328],[-0.03800654],[-0.41840289],16,,,,
9745,8613869,[17.06486488],[16.42097036],[0.15741208],[1.21523765],10,,,,
9745,8621038,[8.07228347],[7.92699433],[-0.10033664],[1.6026817],19,,,,
9745,8620162,[14.90996615],[14.84686136],[0.05581221],[-0.68952844],14,,,,
9746,8641680,[17.59463743],[17.58961063],[0.01809619],[-1.29873282],26,8641680.0,6.0,"[10675182, 67351100, 67565419, 173284389, 156235681, 227509416]",1.0
9746,8641680,[17.59463743],[17.58961063],[0.01809619],[-1.29873282],26,8641680.0,6.0,"[79928934, 173170952, 173284389, 246535188, 241510, 79928934]",1.0
9746,8641680,[17.59463743],[17.58961063],[0.01809619],[-1.29873282],26,8641680.0,6.0,"[79928934, 173284389, 173284389, 246795373, 10675182, 67565419]",1.0
9746,8641680,[17.59463743],[17.58961063],[0.01809619],[-1.29873282],26,8641680.0,4.0,"[80130170, 173170952, 173433935, 246650680]",1.0
9746,8641680,[17.59463743],[17.58961063],[0.01809619],[-1.29873282],26,8641680.0,4.0,"[80130170, 173433935, 175268340, 246535188]",1.0
9746,8641680,[17.59463743],[17.58961063],[0.01809619],[-1.29873282],26,8641680.0,4.0,"[80130170, 175093659, 175268340, 246650680]",1.0
9746,8623759,[9.7414687],[7.26670384],[0.40835813],[-0.5041823],4,,,,
9746,8644229,[25.76531924],[21.07675978],[-0.33435169],[1.68956789],4,,,,
9746,8603245,[24.92975354],[20.12911368],[-0.34441948],[1.35878593],5,,,,
9747,8643373,[11.49854198],[11.47771465],[-0.02846102],[-0.70461904],14,8643373.0,4.0,"[84059848, 181377472, 181377472, 237876817]",1.0
9747,8497224,[20.5251577],[20.17091746],[-0.09812696],[-1.13095746],6,,,,
9747,8648693,[26.40531564],[6.58580222],[0.73482503],[-0.95375377],13,,,,
9747,8634462,[18.44636832],[15.52171909],[0.32084913],[-0.35328139],5,,,,
9747,8648793,[3.70616802],[0.91062072],[0.73743003],[-1.26985554],6,,,,
9748,8643428,[12.09191085],[10.2800442],[-0.30210759],[1.11267544],4,,,,
9748,8649906,[19.2216857],[15.31735276],[0.36394286],[0.77227734],5,,,,
9748,8649904,[13.03698957],[12.40110803],[0.17847445],[-0.01637744],6,,,,
9748,8641739,[24.73499968],[19.04661796],[-0.37813293],[-0.5735762],6,,,,
9749,8643413,[27.06019808],[21.51106484],[-0.35598003],[0.0488512],6,,,,
9749,8650915,[21.06951262],[20.14700652],[-0.15954294],[-1.00855109],10,8650915.0,4.0,"[82064886, 433644934, 252131153, 433644934]",1.0
9750,8638229,[21.65219175],[20.12759178],[0.21382819],[1.46846134],6,,,,
9750,8628856,[28.69194006],[20.94064668],[-0.4117763],[1.55848843],4,,,,
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8604022, 84101673, 77810048, 160296466, 147861843, 217035560]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8685207, 77890979, 77810048, 160305572, 147914379, 217087849]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8685207, 84182314, 77810048, 160324004, 147914379, 217035560]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8732836, 77938614, 77810048, 160336323, 147914379, 217156671]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8732836, 77953149, 77810048, 162423015, 147982947, 217156671]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8732836, 77997727, 77810048, 162507179, 147982947, 217172370]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8747631, 77953149, 77810048, 164498461, 147982947, 217087849]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8747631, 77938614, 77810048, 164498563, 147982947, 217244535]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8791949, 77997727, 77810048, 164501298, 147982947, 217035560]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8791949, 77938614, 77810048, 164509010, 147997873, 217172370]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8791949, 77953149, 77810048, 164536972, 147997873, 217156671]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[8791949, 84292951, 77890979, 160296466, 147997873, 217244535]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[12928040, 84231496, 77890979, 160305572, 147997873, 217087849]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[12928040, 84247627, 77890979, 160324004, 147997873, 217035560]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[12944179, 84247627, 77938614, 147982947, 148070551, 217244535]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[12944179, 84231496, 77938614, 147997873, 148070551, 217172370]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[12989241, 77997727, 77953149, 160589258, 148070551, 217035560]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[77997727, 148070551, 160296466, 231592775, 8732836, 77890979]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[77997727, 147997873, 160305572, 231579192, 12879113, 84182314]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[77997727, 147982947, 160305572, 231592775, 8747631, 77890979]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[77997727, 147914379, 160305572, 237871843, 12798222, 77810048]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[77997727, 160589258, 160324004, 231592775, 8791949, 77890979]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[84182314, 166868366, 160336323, 235773979, 12928040, 84182314]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[84231496, 166868366, 160485838, 238069416, 8604022, 77810048]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[84231496, 166852210, 160508374, 231777213, 8747631, 77810048]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[84231496, 166932382, 160508374, 238069416, 12879113, 77890979]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,6.0,"[84231496, 166787408, 160508374, 238092648, 8747631, 77997727]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[84231496, 166936224, 160589258, 231855019]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[84247627, 166852210, 160589258, 238069416]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[84292951, 166936224, 162423015, 231592775]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[84292951, 166932382, 162423015, 231579192]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[84292951, 166868366, 162507179, 237966555]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[84292951, 166852210, 162639585, 238069416]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[162656806, 238092648, 77953149, 147982947]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[162656806, 238138896, 84182314, 166852210]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[162656806, 240218843, 84231496, 166817504]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164498461, 237871843, 84292951, 162656806]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164498461, 235773979, 77953149, 147861843]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164498461, 235786028, 77953149, 147997873]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164498461, 231579192, 84231496, 166735668]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164498563, 235773979, 84182314, 166787408]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164498563, 237871843, 84182314, 166735668]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164498563, 231579192, 84292951, 166735668]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164501298, 237871843, 77810048, 160485838]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164501298, 235773979, 84247627, 164695818]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164501298, 235786028, 84247627, 166793207]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164501298, 231579192, 77997727, 147861843]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164509010, 237871843, 84292951, 166817504]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164509010, 235773979, 84231496, 164695818]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164509010, 235786028, 84231496, 166793207]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164509010, 231579192, 84182314, 166932382]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164536972, 235786028, 84231496, 162656806]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164536972, 235773979, 84182314, 166936224]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164536972, 237871843, 84182314, 166817504]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164591155, 240103571, 84247627, 162656806]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164661958, 240153779, 84292951, 164695818]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164695818, 238092648, 84292951, 166793207]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164695818, 240153779, 84292951, 162639585]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164695818, 240218843, 84292951, 160589258]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[164695818, 240103571, 84231496, 162639585]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[166735668, 240103571, 77953149, 147914379]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[166787408, 240153779, 77953149, 148070551]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[166787408, 240103571, 84101673, 166735668]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[166793207, 238092648, 84182314, 164695818]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[166793207, 240153779, 84182314, 166793207]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[166793207, 240218843, 84247627, 162639585]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[166793207, 240103571, 77890979, 147861843]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[166817504, 240218843, 84101673, 166787408]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[166817504, 240153779, 84101673, 164498461]",1.0
9750,8635197,[28.35373002],[28.35356782],[0.00299146],[1.63958577],78,8635197.0,4.0,"[166817504, 238138896, 84101673, 166852210]",1.0
9750,8618767,[16.66511789],[15.19235755],[0.23933617],[-0.87079165],6,,,,
9750,8651877,[24.92472207],[5.83532718],[0.74355483],[-1.08541905],4,,,,
9751,8618067,[24.16545122],[24.11938552],[0.03904738],[-0.9042245],8,,,,
9752,8653173,[26.57019299],[16.67697633],[0.49875488],[0.19289123],4,8653173.0,4.0,"[177404519, 252926377, 241256, 67321150]",1.0
9753,8653994,[21.55454084],[17.30826402],[0.35829243],[0.20230268],6,8653994.0,6.0,"[457558, 67550543, 67550543, 173297306, 173297306, 246697956]",1.0
9754,8654782,[20.85243368],[19.48110854],[-0.19700379],[0.19237233],6,8654782.0,4.0,"[420888674, 492175526, 67289235, 172879540]",1.0
9755,8628906,[20.3059929],[20.0958924],[-0.07483341],[-0.0396519],6,8628906.0,6.0,"[67399050, 141235299, 141235299, 210417887, 286858, 67399050]",1.0
9755,8628906,[20.3059929],[20.0958924],[-0.07483341],[-0.0396519],6,8628906.0,4.0,"[141235299, 248519603, 67399050, 173062670]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,6.0,"[244607, 75750700, 67352404, 143622445, 135601347, 255176039]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,6.0,"[349215, 75865953, 69553117, 139621960, 135601347, 254939091]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,6.0,"[349215, 73605760, 69553117, 143993389, 135601347, 213253532]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,6.0,"[4591237, 71707939, 71707939, 139621960, 139621960, 213159593]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,6.0,"[4591237, 69553117, 71707939, 143916665, 139621960, 213253532]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,6.0,"[6543649, 67300932, 71707939, 143765072, 139621960, 252675439]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,6.0,"[6657885, 75865953, 71707939, 143993389, 139621960, 255176039]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,6.0,"[6657885, 69553117, 73605760, 143622445, 143622445, 212793522]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,6.0,"[75865953, 143622445, 143916665, 213253532, 349215, 71707939]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,6.0,"[75865953, 179710056, 143916665, 212793522, 6543649, 75750700]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,6.0,"[144081939, 213253532, 67352404, 177206348, 6543649, 73605760]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,4.0,"[144081939, 208912468, 67300932, 177119839]",1.0
9756,8533674,[13.3832382],[13.37965275],[0.01767801],[0.1265208],35,8533674.0,4.0,"[144081939, 212934868, 75865953, 135601347]",1.0
9756,8648071,[22.55962835],[15.07912525],[0.46913127],[0.50460774],6,,,,
9756,8618028,[22.11807299],[16.59301817],[0.4047572],[-0.80010925],6,,,,
9757,8638209,[26.47095141],[23.83920262],[0.25378256],[-1.4165091],6,,,,
9757,8652406,[18.19716062],[13.96975806],[-0.3801712],[1.47101914],4,,,,
9758,8609834,[19.7434231],[19.74293143],[0.00095718],[-1.45990263],25,8609834.0,6.0,"[8839214, 67491734, 80142819, 154227626, 154227626, 246289759]",1.0
