batch,track_id,hit_IDs,traj_ps,traj_pts,traj_lambdas,traj_phis,num_hits,correct_tracks,tid
8769,20,"[150276079, 217481950, 69581731, 148178435]","[17.538154611741334, 17.538154611741334, 17, 17]","[17.397815515517127, 17.397815515517127, 17, 17]","[0.07493853873630807, 0.07493853873630807, 0, 0]","[0.4547355293498827, 0.4547355293498827, 0, 0]",4,1,8119406
8769,21,"[150276079, 219677429, 69581731, 150276079]","[17.538154611741334, 17.538154611741334, 17, 17]","[17.397815515517127, 17.397815515517127, 17, 17]","[0.07493853873630807, 0.07493853873630807, 0, 0]","[0.4547355293498827, 0.4547355293498827, 0, 0]",4,1,8119406
8769,22,"[150276079, 217580038, 69581731, 181539556]","[17.538154611741334, 17.538154611741334, 17, 17]","[17.397815515517127, 17.397815515517127, 17, 17]","[0.07493853873630807, 0.07493853873630807, 0, 0]","[0.4547355293498827, 0.4547355293498827, 0, 0]",4,1,8119406
8770,0,"[164644754, 237996529, 12866869, 84177034]","[20.594114132871564, 20.594114132871564, 20, 20]","[19.345819920133717, 19.345819920133717, 19, 19]","[-0.18885487075911075, -0.18885487075911075, 0, 0]","[-0.7701575627011314, -0.7701575627011314, 0, 0]",4,1,8084942
8771,2,"[383651, 67494510, 67494510, 173221925, 143360973, 248451878]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 8, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, 1, -1]",6,1,8153022
8771,3,"[393411, 67505302, 67505302, 173221925, 143360973, 231727992]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 8, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, 1, -1]",6,1,8153022
8771,6,"[10708754, 67349272, 67505302, 175574164, 158467344, 231838393]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,8,"[10857740, 82160021, 73520934, 175086635, 158467344, 234052777]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 8, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, 1, -1, -1, -1]",6,1,8153022
8771,9,"[10857740, 67505302, 73520934, 175145280, 160373732, 231646864]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 8, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, 1, -1, -1, -1]",6,1,8153022
8771,12,"[12955385, 67505302, 81989053, 143360973, 160516808, 231785579]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 8, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, 1, -1, -1]",6,1,8153022
8771,13,"[82010259, 143360973, 160681020, 234052777, 10857740, 67494510]","[13.157553838844066, 13.366423363886854, 13, 13, 13, 13]","[12.96180671208907, 8.933399531915628, 12, 12, 12, 12]","[0.100471827743906, -0.4594892572744722, 0, 0, 0, 0]","[-1.1017309269408686, 1.107624533368244, -1, -1, -1, -1]",6,1,8153022
8771,14,"[82160021, 160681020, 160681020, 234154332, 12858873, 82064527]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,15,"[82160021, 175423394, 162877665, 234154332, 12955385, 67494510]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,16,"[82160021, 175574164, 162877665, 234052777, 10685753, 67307798]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,17,"[162877665, 248935106, 67390763, 175205036, 10761483, 82064527]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,18,"[173221925, 246586434, 67390763, 173221925, 10708754, 73520934]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 8]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, 1]",6,1,8153022
8771,19,"[173221925, 248785350, 82160021, 160516808, 12858873, 67390763]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,20,"[175086635, 248451878, 67390763, 175185472, 10666580, 81966031]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,22,"[175185472, 248550976, 67505302, 175205036, 281448, 67390763]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,23,"[175205036, 248567747, 12858873, 82160021]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,24,"[175205036, 248550976, 10761483, 82160021]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,25,"[175205036, 248514378, 281448, 67494510]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,26,"[175423394, 248785350, 67494510, 175145280, 383651, 67390763]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,27,"[175423394, 246586434, 67307798, 175205036, 10857740, 82064527]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,28,"[175423394, 248935106, 82160021, 158467344, 237911, 67349272]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,29,"[175574164, 248935106, 67390763, 175145280, 12955385, 82064527]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,30,"[175574164, 248785350, 67349272, 175086635, 199504, 67307798]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,31,"[175574164, 234154332, 67349272, 175145280, 281448, 82064527]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,34,"[175185472, 248514378, 67307798, 175145280, 10685753, 81989053]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,36,"[160516808, 231838393, 82160021, 158370585, 6388696, 67307798]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 8, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, 1, -1]",6,1,8153022
8771,37,"[175145280, 248451878, 67505302, 175185472, 10685753, 82010259]","[13.157553838844066, 13.157553838844066, 13, 13, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1, -1, -1]",6,1,8153022
8771,38,"[173221925, 248567747, 82160021, 162877665]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,39,"[160453577, 231741367, 67505302, 162877665]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,40,"[160453577, 231727992, 82160021, 160453577]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,41,"[175145280, 248514378, 67349272, 175185472]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,42,"[158467344, 234154332, 67494510, 175423394]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,43,"[160516808, 231741367, 67390763, 175086635]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,44,"[173221925, 248550976, 82064527, 160516808]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,46,"[175145280, 248550976, 67349272, 175205036]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,47,"[160681020, 231838393, 82064527, 160681020]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,48,"[158370585, 231741367, 67494510, 175086635]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8771,49,"[175205036, 246586434, 82064527, 158370585]","[13.157553838844066, 13.157553838844066, 13, 13]","[12.96180671208907, 12.96180671208907, 12, 12]","[0.100471827743906, 0.100471827743906, 0, 0]","[-1.1017309269408686, -1.1017309269408686, -1, -1]",4,1,8153022
8773,3,"[84191404, 173039317, 162536017, 508954322, 12881219, 84191404]","[20.95687918355092, 22.481899591049274, 20, 20, 20, 20]","[19.753627496877783, 21.324872025906522, 19, 19, 19, 19]","[-0.1836226983468934, -0.17349617627965744, 0, 0, 0, 0]","[-0.8805178524040492, -0.17694980225417362, 0, 0, 0, 0]",6,1,8137828
8773,10,"[406313745, 517486005, 67404245, 406313745]","[22.481899591049274, 22.481899591049274, 22, 22]","[21.324872025906522, 21.324872025906522, 21, 21]","[-0.17349617627965744, -0.17349617627965744, 0, 0]","[-0.17694980225417362, -0.17694980225417362, 0, 0]",4,1,8144891
8774,0,"[6685097, 75892945, 75892945, 141770429, 139771002, 206840427]","[13.718754681641217, 13.718754681641217, 13, 13, 13, 13]","[13.656627749020005, 13.656627749020005, 13, 13, 13, 13]","[0.05756704373506158, 0.05756704373506158, 0, 0, 0, 0]","[-0.21213886749817867, -0.21213886749817867, 0, 0, 0, 0]",6,1,8150892
8774,2,"[6685097, 79974287, 75892945, 173269561, 139771002, 208842646]","[13.718754681641217, 7.271119005082653, 13, 13, 13, 13]","[13.656627749020005, 3.2285158051136555, 13, 13, 13, 13]","[0.05756704373506158, 0.6198493113616977, 0, 0, 0, 0]","[-0.21213886749817867, -0.8313981377892216, 0, 0, 0, 0]",6,1,8150892
8774,3,"[6685097, 86367514, 75892945, 173135159, 139771002, 223663592]","[13.718754681641217, 13.718754681641217, 13, 13, 13, 19]","[13.656627749020005, 13.656627749020005, 13, 13, 13, 15]","[0.05756704373506158, 0.05756704373506158, 0, 0, 0, 0]","[-0.21213886749817867, -0.21213886749817867, 0, 0, 0, -1]",6,1,8150892
8774,4,"[8525964, 86367514, 75892945, 175466346, 139771002, 250934449]","[16.66922721790417, 13.718754681641217, 13, 13, 13, 13]","[13.075995570856028, 13.656627749020005, 13, 13, 13, 13]","[-0.36547083683857523, 0.05756704373506158, 0, 0, 0, 0]","[1.587266422457589, -0.21213886749817867, 0, 0, 0, 0]",6,1,8150892
8774,13,"[78014617, 173135159, 141770429, 206840427, 15066144, 75892945]","[19.129993471028794, 13.718754681641217, 13, 13, 13, 13]","[15.459443928484601, 13.656627749020005, 13, 13, 13, 13]","[0.3535072532867924, 0.05756704373506158, 0, 0, 0, 0]","[-1.5598430093458615, -0.21213886749817867, 0, 0, 0, 0]",6,1,8150892
8774,28,"[173135159, 248602535, 86367514, 173269561]","[13.718754681641217, 13.718754681641217, 13, 13]","[13.656627749020005, 13.656627749020005, 13, 13]","[0.05756704373506158, 0.05756704373506158, 0, 0]","[-0.21213886749817867, -0.21213886749817867, 0, 0]",4,1,8150892
8774,29,"[173135159, 208842646, 75892945, 183988930]","[13.718754681641217, 13.718754681641217, 13, 13]","[13.656627749020005, 13.656627749020005, 13, 13]","[0.05756704373506158, 0.05756704373506158, 0, 0]","[-0.21213886749817867, -0.21213886749817867, 0, 0]",4,1,8150892
8774,32,"[173269561, 248736434, 86367514, 141770429]","[13.718754681641217, 13.718754681641217, 13, 13]","[13.656627749020005, 13.656627749020005, 13, 13]","[0.05756704373506158, 0.05756704373506158, 0, 0]","[-0.21213886749817867, -0.21213886749817867, 0, 0]",4,1,8150892
8775,0,"[8722025, 77933883, 77933883, 152159626, 152159626, 223417315]","[22.78023338388848, 22.78023338388848, 22, 22, 22, 22]","[21.952460330442026, 21.952460330442026, 21, 21, 21, 21]","[-0.14481539458142814, -0.14481539458142814, 0, 0, 0, 0]","[-1.5327599377358507, -1.5327599377358507, -1, -1, -1, -1]",6,1,8026188
8775,1,"[77933883, 172540112, 152159626, 243822348]","[22.78023338388848, 22.78023338388848, 22, 22]","[21.952460330442026, 21.952460330442026, 21, 21]","[-0.14481539458142814, -0.14481539458142814, 0, 0]","[-1.5327599377358507, -1.5327599377358507, -1, -1]",4,1,8026188
8775,2,"[77933883, 437640981, 152159626, 511017093]","[22.78023338388848, 22.78023338388848, 22, 22]","[21.952460330442026, 21.952460330442026, 21, 21]","[-0.14481539458142814, -0.14481539458142814, 0, 0]","[-1.5327599377358507, -1.5327599377358507, -1, -1]",4,1,8026188
8776,0,"[82013062, 439624752, 162330321, 513093826, 10689552, 82013062]","[14.343284076099845, 14.343284076099845, 14, 14, 14, 14]","[8.444473475457867, 8.444473475457867, 8, 8, 8, 8]","[-0.5162171491244414, -0.5162171491244414, 0, 0, 0, 0]","[-1.0067138568267004, -1.0067138568267004, -1, -1, -1, -1]",6,1,8090750
8776,1,"[439624752, 513093826, 82013062, 162330321]","[14.343284076099845, 14.343284076099845, 14, 14]","[8.444473475457867, 8.444473475457867, 8, 8]","[-0.5162171491244414, -0.5162171491244414, 0, 0]","[-1.0067138568267004, -1.0067138568267004, -1, -1]",4,1,8090750
8777,0,"[69569058, 452523908, 151573962, 220766132, 2461583, 69569058]","[19.75939740050552, 19.75939740050552, 19, 19, 19, 19]","[19.73213468931703, 19.73213468931703, 19, 19, 19, 19]","[0.03394513569550006, 0.03394513569550006, 0, 0, 0, 0]","[0.6172772475870977, 0.6172772475870977, 0, 0, 0, 0]",6,1,8089684
8777,2,"[71705830, 183660174, 151573962, 259101802]","[19.75939740050552, 19.75939740050552, 19, 19]","[19.73213468931703, 19.73213468931703, 19, 19]","[0.03394513569550006, 0.03394513569550006, 0, 0]","[0.6172772475870977, 0.6172772475870977, 0, 0]",4,1,8089684
8777,3,"[71705830, 452523908, 151573962, 259105891]","[19.75939740050552, 19.75939740050552, 19, 19]","[19.73213468931703, 19.73213468931703, 19, 19]","[0.03394513569550006, 0.03394513569550006, 0, 0]","[0.6172772475870977, 0.6172772475870977, 0, 0]",4,1,8089684
8777,4,"[71705830, 408337289, 154379200, 223549824]","[19.75939740050552, 19.75939740050552, 19, 19]","[19.73213468931703, 19.73213468931703, 19, 19]","[0.03394513569550006, 0.03394513569550006, 0, 0]","[0.6172772475870977, 0.6172772475870977, 0, 0]",4,1,8089684
8777,6,"[154379200, 259101802, 71705830, 183635351]","[19.75939740050552, 19.75939740050552, 19, 19]","[19.73213468931703, 19.73213468931703, 19, 19]","[0.03394513569550006, 0.03394513569550006, 0, 0]","[0.6172772475870977, 0.6172772475870977, 0, 0]",4,1,8089684
8777,8,"[183635351, 259101802, 69569058, 183635351]","[19.75939740050552, 19.75939740050552, 19, 19]","[19.73213468931703, 19.73213468931703, 19, 19]","[0.03394513569550006, 0.03394513569550006, 0, 0]","[0.6172772475870977, 0.6172772475870977, 0, 0]",4,1,8089684
8777,9,"[183635351, 259105891, 69569058, 151573962]","[19.75939740050552, 19.75939740050552, 19, 19]","[19.73213468931703, 19.73213468931703, 19, 19]","[0.03394513569550006, 0.03394513569550006, 0, 0]","[0.6172772475870977, 0.6172772475870977, 0, 0]",4,1,8089684
8777,11,"[183635351, 220766132, 69569058, 183660174]","[19.75939740050552, 19.75939740050552, 19, 19]","[19.73213468931703, 19.73213468931703, 19, 19]","[0.03394513569550006, 0.03394513569550006, 0, 0]","[0.6172772475870977, 0.6172772475870977, 0, 0]",4,1,8089684
8778,0,"[4273326, 71394851, 71394851, 137170838, 137170838, 204224292]","[26.0044000710239, 26.0044000710239, 26, 26, 26, 26]","[22.770761637398227, 22.770761637398227, 22, 22, 22, 22]","[-0.27412363594513933, -0.27412363594513933, 0, 0, 0, 0]","[0.8952888681561514, 0.8952888681561514, 0, 0, 0, 0]",6,1,8145722
8779,0,"[75754164, 429039908, 143684294, 210778689, 6425249, 75754164]","[21.427743616088815, 23.693718167880384, 21, 21, 21, 21]","[19.79594909717457, 22.9115776187529, 19, 19, 19, 19]","[0.22228597979186476, -0.13775832367237204, 0, 0, 0, 0]","[1.6948355158200141, 1.1861397566173677, 1, 1, 1, 1]",6,1,8162901
8780,0,"[6573248, 75799010, 75799010, 143592772, 143592772, 212726310]","[19.212272985255044, 19.212272985255044, 19, 19, 19, 19]","[14.783507863794263, 14.783507863794263, 14, 14, 14, 14]","[-0.37861640144008624, -0.37861640144008624, 0, 0, 0, 0]","[1.2925120329954378, 1.2925120329954378, 1, 1, 1, 1]",6,1,8140922
8781,3,"[84184942, 170795813, 164635552, 525750596, 12875289, 84184942]","[24.051043771720387, 20.840644874203054, 24, 24, 24, 24]","[22.397788531596724, 17.885923202390085, 22, 22, 22, 22]","[-0.20157027484303383, -0.29349494631703676, 0, 0, 0, 0]","[-0.7107514706921971, -0.32441817524333405, 0, 0, 0, 0]",6,1,8138489
8782,0,"[82184869, 158462111, 158462111, 229700738]","[16.45881589605265, 16.45881589605265, 16, 16]","[14.531752235574917, 14.531752235574917, 14, 14]","[-0.2656938741750903, -0.2656938741750903, 0, 0]","[-1.386722437449467, -1.386722437449467, -1, -1]",4,1,8166084
8783,11,"[12744399, 86176029, 79759796, 170826282, 152007440, 244195153]","[16.913659801729946, 20.511973848816965, 20, 20, 20, 20]","[14.956018005740749, 20.48283079157161, 20, 20, 20, 20]","[-0.26410782283373074, -0.02464705104016508, 0, 0, 0, 0]","[-0.6965318752361288, -1.5117015031315497, -1, -1, -1, -1]",6,1,8149799
8783,13,"[14873135, 79951799, 79759796, 424348938, 154035952, 223208529]","[20.511973848816965, 20.511973848816965, 20, 20, 20, 20]","[20.48283079157161, 20.48283079157161, 20, 16, 20, 20]","[-0.02464705104016508, -0.02464705104016508, 0, 0, 0, 0]","[-1.5117015031315497, -1.5117015031315497, -1, 0, -1, -1]",6,1,8149799
8783,15,"[79759796, 452401314, 154035952, 244121726, 14873135, 86176029]","[20.511973848816965, 16.913659801729946, 20, 20, 20, 20]","[20.48283079157161, 14.956018005740749, 20, 20, 20, 20]","[-0.02464705104016508, -0.26410782283373074, 0, 0, 0, 0]","[-1.5117015031315497, -0.6965318752361288, -1, -1, -1, -1]",6,1,8149799
8783,18,"[79951799, 170752598, 164478679, 244195153, 10744801, 79951799]","[20.511973848816965, 20.511973848816965, 16, 20, 20, 20]","[20.48283079157161, 20.48283079157161, 14, 20, 20, 20]","[-0.02464705104016508, -0.02464705104016508, 0, 0, 0, 0]","[-1.5117015031315497, -1.5117015031315497, 0, -1, -1, -1]",6,1,8149799
8784,6,"[79794881, 441326952, 153939932, 514715505]","[27.54125250485891, 27.54125250485891, 27, 27]","[24.906245162150448, 24.906245162150448, 24, 24]","[-0.23924152739133572, -0.23924152739133572, 0, 0]","[-1.4249642684686288, -1.4249642684686288, -1, -1]",4,1,8153684
8785,5,"[86182933, 172935911, 172935911, 231573094, 14996995, 86182933]","[16.761477067588928, 16.761477067588928, 16, 25, 16, 16]","[12.899097670864705, 12.899097670864705, 12, 23, 12, 12]","[-0.3785496200226447, -0.3785496200226447, 0, 0, 0, 0]","[-0.2723089224112329, -0.2723089224112329, 0, 0, 0, 0]",6,1,8165062
8786,0,"[12956680, 84265797, 84265797, 437335120, 166786462, 240137437]","[27.709324038247942, 27.709324038247942, 27, 27, 27, 27]","[25.97170171181507, 25.97170171181507, 25, 25, 25, 25]","[-0.1922030455523359, -0.1922030455523359, 0, 0, 0, 0]","[-0.5086575071506968, -0.5086575071506968, 0, 0, 0, 0]",6,1,8151003
8786,1,"[15053559, 84265797, 84265797, 441471521, 166786462, 473200288]","[27.709324038247942, 27.709324038247942, 27, 27, 27, 27]","[25.97170171181507, 25.97170171181507, 25, 25, 25, 25]","[-0.1922030455523359, -0.1922030455523359, 0, 0, 0, 0]","[-0.5086575071506968, -0.5086575071506968, 0, 0, 0, 0]",6,1,8151003
8786,2,"[240137437, 406107054, 84265797, 166786462]","[27.709324038247942, 27.709324038247942, 27, 27]","[25.97170171181507, 25.97170171181507, 25, 25]","[-0.1922030455523359, -0.1922030455523359, 0, 0]","[-0.5086575071506968, -0.5086575071506968, 0, 0]",4,1,8151003
8787,0,"[86198, 67196083, 67196083, 179053167, 136974500, 201980732]","[13.915719748172735, 13.915719748172735, 13, 13, 13, 13]","[13.739493712578097, 13.739493712578097, 13, 13, 13, 13]","[-0.08332878202716966, -0.08332878202716966, 0, 0, 0, 0]","[-0.050316602185864735, -0.050316602185864735, 0, 0, 0, 0]",6,1,8062564
8787,1,"[86198, 73478943, 67196083, 139289909, 136974500, 254489088]","[13.915719748172735, 13.915719748172735, 13, 13, 13, 13]","[13.739493712578097, 13.739493712578097, 13, 13, 13, 13]","[-0.08332878202716966, -0.08332878202716966, 0, 0, 0, 0]","[-0.050316602185864735, -0.050316602185864735, 0, 0, 0, 0]",6,1,8062564
8787,2,"[140586, 73535867, 67196083, 136974500, 136974500, 256587254]","[13.915719748172735, 13.915719748172735, 13, 13, 13, 13]","[13.739493712578097, 13.739493712578097, 13, 13, 13, 13]","[-0.08332878202716966, -0.08332878202716966, 0, 0, 0, 0]","[-0.050316602185864735, -0.050316602185864735, 0, 0, 0, 0]",6,1,8062564
8787,3,"[140586, 73478943, 67196083, 141455059, 139289909, 208467961]","[13.915719748172735, 13.915719748172735, 13, 13, 13, 13]","[13.739493712578097, 13.739493712578097, 13, 13, 13, 13]","[-0.08332878202716966, -0.08332878202716966, 0, 0, 0, 0]","[-0.050316602185864735, -0.050316602185864735, 0, 0, 0, 0]",6,1,8062564
8787,4,"[306044, 73535867, 67249961, 139430702, 139289909, 206370571]","[13.915719748172735, 13.915719748172735, 13, 13, 13, 13]","[13.739493712578097, 13.739493712578097, 13, 13, 13, 13]","[-0.08332878202716966, -0.08332878202716966, 0, 0, 0, 0]","[-0.050316602185864735, -0.050316602185864735, 0, 0, 0, 0]",6,1,8062564
8787,5,"[306044, 73478943, 67249961, 136974500, 139289909, 208533134]","[13.915719748172735, 13.915719748172735, 13, 13, 13, 13]","[13.739493712578097, 13.739493712578097, 13, 13, 13, 13]","[-0.08332878202716966, -0.08332878202716966, 0, 0, 0, 0]","[-0.050316602185864735, -0.050316602185864735, 0, 0, 0, 0]",6,1,8062564
8787,6,"[4331112, 67196083, 67249961, 139289909, 139289909, 201980732]","[13.915719748172735, 13.915719748172735, 13, 13, 13, 13]","[13.739493712578097, 13.739493712578097, 13, 13, 13, 13]","[-0.08332878202716966, -0.08332878202716966, 0, 0, 0, 0]","[-0.050316602185864735, -0.050316602185864735, 0, 0, 0, 0]",6,1,8062564
8787,7,"[6371559, 73478943, 67249961, 141455059, 139289909, 248353128]","[13.915719748172735, 13.915719748172735, 13, 13, 13, 13]","[13.739493712578097, 13.739493712578097, 13, 13, 13, 13]","[-0.08332878202716966, -0.08332878202716966, 0, 0, 0, 0]","[-0.050316602185864735, -0.050316602185864735, 0, 0, 0, 0]",6,1,8062564
